Field Name,Value
ACORD_LossHistory_2_Subrogation,
ACORD_LossHistory_2_ClaimOpen,
ACORD_LossHistory_2_OccurenceDate,
ACORD_LossHistory_3_Description,
ACORD_LossHistory_3_DateOfClaim,
ACORD_LossHistory_3_AmountPaid,
ACORD_LossHistory_3_AmountReserved,
ACORD_LossHistory_3_Subrogation,
ACORD_LossHistory_3_ClaimOpen,
ACORD_LossHistory_3_OccurenceDate,
ACORD_LossHistory_2_LOB,
ACORD_Signatures_Applicant_Initials,
GeneralLiability_OtherCoverageDescription_A,
GeneralLiability_PropertyDamage_DeductibleAmount_A,
GeneralLiability_BodilyInjury_DeductibleAmount_A,
GeneralLiability_OtherDeductibleDescription_A,
GeneralLiability_OtherDeductibleAmount_A,
GeneralLiability_GeneralAggregate_LimitAmount_A,
GeneralLiability_GeneralAggregate_LimitAppliesToCode_A,
GeneralLiability_ProductsAndCompletedOperations_AggregateLimitAmount_A,
GeneralLiability_PersonalAndAdvertisingInjury_LimitAmount_A,
GeneralLiability_EachOccurrence_LimitAmount_A,
GeneralLiability_FireDamageRentedPremises_EachOccurrenceLimitAmount_A,
GeneralLiability_MedicalExpense_EachPersonLimitAmount_A,
GeneralLiability_EmployeeBenefits_LimitAmount_A,
GeneralLiability_OtherCoverageLimitDescription_A,
GeneralLiability_OtherCoverageLimitAmount_A,
GeneralLiability_PremisesOperations_PremiumAmount_A,
GeneralLiability_Products_PremiumAmount_A,
GeneralLiability_OtherCoveragePremiumAmount_A,
GeneralLiabilityLineOfBusiness_TotalPremiumAmount_A,
GeneralLiabilityLineOfBusiness_RemarkText_A,
GeneralLiability_Hazard_LocationProducerIdentifier_A,
GeneralLiability_Hazard_HazardProducerIdentifier_A,
GeneralLiability_Hazard_ClassCode_A,
GeneralLiability_Hazard_PremiumBasisCode_A,
GeneralLiability_Hazard_Exposure_A,
GeneralLiability_Hazard_TerritoryCode_A,
GeneralLiability_Hazard_PremisesOperationsRate_A,
GeneralLiability_Hazard_ProductsRate_A,
GeneralLiability_Hazard_PremisesOperationsPremiumAmount_A,
GeneralLiability_Hazard_ProductsPremiumAmount_A,
GeneralLiability_Hazard_Classification_A,
GeneralLiability_Hazard_LocationProducerIdentifier_B,
GeneralLiability_Hazard_HazardProducerIdentifier_B,
GeneralLiability_Hazard_ClassCode_B,
GeneralLiability_Hazard_PremiumBasisCode_B,
GeneralLiability_Hazard_Exposure_B,
GeneralLiability_Hazard_TerritoryCode_B,
GeneralLiability_Hazard_PremisesOperationsRate_B,
GeneralLiability_Hazard_ProductsRate_B,
GeneralLiability_Hazard_PremisesOperationsPremiumAmount_B,
GeneralLiability_Hazard_ProductsPremiumAmount_B,
GeneralLiability_Hazard_Classification_B,
GeneralLiability_Hazard_LocationProducerIdentifier_C,
GeneralLiability_Hazard_HazardProducerIdentifier_C,
GeneralLiability_Hazard_ClassCode_C,
GeneralLiability_Hazard_PremiumBasisCode_C,
GeneralLiability_Hazard_Exposure_C,
GeneralLiability_Hazard_TerritoryCode_C,
GeneralLiability_Hazard_PremisesOperationsRate_C,
GeneralLiability_Hazard_ProductsRate_C,
GeneralLiability_Hazard_PremisesOperationsPremiumAmount_C,
GeneralLiability_Hazard_ProductsPremiumAmount_C,
GeneralLiability_Hazard_Classification_C,
GeneralLiability_ClaimsMade_ProposedRetroactiveDate_A,
GeneralLiability_ClaimsMade_UninterruptedCoverageEntryDate_A,
GeneralLiabilityLineOfBusiness_Question_AAHCode_A,
GeneralLiabilityLineOfBusiness_AnyProductWorkAccidentLocationExcludedUninsuredPreviousCoverageExplanation_A,
GeneralLiabilityLineOfBusiness_Question_AAICode_A,
GeneralLiabilityLineOfBusiness_TailCoveragePurchasedPreviousPolicyExplanation_A,
GeneralLiability_EmployeeBenefits_PerClaimDeductibleAmount_A,
GeneralLiability_EmployeeBenefits_EmployeeCount_A,
GeneralLiability_EmployeeBenefits_EmployeeCoveredCount_A,
GeneralLiability_EmployeeBenefits_RetroactiveDate_A,
Producer_CustomerIdentifier_A,
Contractors_Question_AABCode_A,
GeneralLiabilityLineOfBusiness_ApplicantDrawPlansForOthersExplanation_A,
Contractors_Question_AAICode_A,
GeneralLiabilityLineOfBusiness_OperationsIncludeBlastingExplanation_A,
Contractors_Question_AACCode_A,
GeneralLiabilityLineOfBusiness_OperationsIncludeEvacuationExplanation_A,
Contractors_Question_ABBCode_A,
GeneralLiabilityLineOfBusiness_SubcontractorsCarryLowerLimitsExplanation_A,
Contractors_Question_AADCode_A,
GeneralLiabilityLineOfBusiness_SubcontractorsWorksWithoutCertificatesOfInsuranceExplanation_A,
Contractors_Question_AAECode_A,
GeneralLiabilityLineOfBusiness_ApplicantLeaseEquipmentToOthersExplanation_A,
Contractors_SubcontractorsPaidAmount_A,
Contractors_WorkSubcontractedPercent_A,
Contractors_FullTimeEmployeeCount_A,
Contractors_PartTimeEmployeeCount_A,
GeneralLiabilityLineOfBusiness_TypeOfWorkSubcontractedDescription_A,
ProductAndCompletedOperations_ProductName_A,
ProductAndCompletedOperations_AnnualGrossSalesAmount_A,
ProductAndCompletedOperations_UnitCount_A,
ProductAndCompletedOperations_InMarketMonthCount_A,
ProductAndCompletedOperations_ExpectedLifeMonthCount_A,
ProductAndCompletedOperations_IntendedUse_A,
ProductAndCompletedOperations_PrincipalComponents_A,
ProductAndCompletedOperations_ProductName_B,
ProductAndCompletedOperations_AnnualGrossSalesAmount_B,
ProductAndCompletedOperations_UnitCount_B,
ProductAndCompletedOperations_InMarketMonthCount_B,
ProductAndCompletedOperations_ExpectedLifeMonthCount_B,
ProductAndCompletedOperations_IntendedUse_B,
ProductAndCompletedOperations_PrincipalComponents_B,
ProductAndCompletedOperations_ProductName_C,
ProductAndCompletedOperations_AnnualGrossSalesAmount_C,
ProductAndCompletedOperations_UnitCount_C,
ProductAndCompletedOperations_InMarketMonthCount_C,
ProductAndCompletedOperations_ExpectedLifeMonthCount_C,
ProductAndCompletedOperations_IntendedUse_C,
ProductAndCompletedOperations_PrincipalComponents_C,
GeneralLiabilityLineOfBusiness_Question_AAJCode_A,
GeneralLiabilityLineOfBusiness_ApplicantInstallServiceProductsExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ABACode_A,
GeneralLiabilityLineOfBusiness_Question_ABBCode_A,
GeneralLiabilityLineOfBusiness_ResearchDevelopmentConductedNewProductsPlannedExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ABCCode_A,
GeneralLiabilityLineOfBusiness_GuaranteesWarrantiesHoldHarmlessExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ABDCode_A,
GeneralLiabilityLineOfBusiness_ProductsRelatedToAircraftIndustryExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ABECode_A,
GeneralLiabilityLineOfBusiness_ProductsRecalledDiscontinuedExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ABFCode_A,
GeneralLiabilityLineOfBusiness_ProductsOfOthersSoldUnderApplicantLabelExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ABGCode_A,
GeneralLiabilityLineOfBusiness_ProductsUnderLabelOfOthersExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ABHCode_A,
GeneralLiabilityLineOfBusiness_VendorCoverageRequiredExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ABICode_A,
GeneralLiabilityLineOfBusiness_NamedInsuredSellToOtherNamedInsuredExplanation_R,
AdditionalInterest_Item_ScheduledItemClassCode_A,
GeneralLiabilityLineOfBusiness_Question_ABJCode_A,
GeneralLiabilityLineOfBusiness_AnyMedicalFacilitiesProvidedMedicalProfessionalsEmployedExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ACACode_A,
GeneralLiabilityLineOfBusiness_AnyExposureRadioactiveMaterialsExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ACJCode_A,
GeneralLiabilityLineOfBusiness_OperationsInvolveStoringDisposingTransportingHazardousMaterialExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ACBCode_A,
GeneralLiabilityLineOfBusiness_AnyListedOperationsSoldAcquiredLastFiveYearsExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ACCCode_A,
GeneralLiabilityLineOfBusiness_MachineryOrEquipmentLoanedRentedOthersExplanation_A,
PropertyItem_ItemDetail_InstructionGivenCode_A,
GeneralLiabilityLineOfBusiness_MachineryOrEquipmentLoanedRentedOthersExplanation_B,
PropertyItem_ItemDetail_InstructionGivenCode_B,
Contractors_Question_AAHCode_A,
GeneralLiabilityLineOfBusiness_WatercraftDocksFloatsOwnedHiredLeasedExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ACDCode_A,
GeneralLiabilityLineOfBusiness_AnyParkingFacilitiesOwnedRentedExplanation_A,
GeneralLiabilityLineOfBusiness_Question_KAGCode_A,
GeneralLiabilityLineOfBusiness_FeeChargedForParkingExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ACECode_A,
GeneralLiabilityLineOfBusiness_RecreationalFacilitiesProvidedExplanation_A,
GeneralLiabilityLineOfBusiness_Question_KAACode_A,
BuildingOccupancy_ApartmentCount_A,
BuildingOccupancy_ApartmentArea_A,
GeneralLiability_Otherlodgingoperationsdescription_A,
GeneralLiabilityLineOfBusiness_Question_KAHCode_A,
GeneralLiabilityLineOfBusiness_Question_ACFCode_A,
GeneralLiabilityLineOfBusiness_SportingOrSocialEventsSponsoredExplanation_A,
GeneralLiabilityLineOfBusiness_Question_KABCode_A,
AthleticTeam_SportDescription_A,
AthleticTeam_ContactSportCode_A,
AthleticTeam_SponsorshipExtentDescription_A,
AthleticTeam_SportDescription_B,
AthleticTeam_ContactSportCode_B,
AthleticTeam_SponsorshipExtentDescription_B,
GeneralLiabilityLineOfBusiness_Question_ACGCode_A,
GeneralLiabilityLineOfBusiness_StructuralAlterationsContemplatedExplanation_A,
GeneralLiabilityLineOfBusiness_Question_ACHCode_A,
GeneralLiabilityLineOfBusiness_DemolitionExposureContemplatedExplanation_A,
GeneralLiabilityLineOfBusiness_Question_AABCode_A,
GeneralLiabilityLineOfBusiness_ApplicantActiveJointVenturesExplanation_A,
GeneralLiabilityLineOfBusiness_Question_AACCode_A,
AdditionalInterest_WorkersCompensationCarriedCode_A,
AdditionalInterest_FullName_C,
AdditionalInterest_WorkersCompensationCarriedCode_B,
AdditionalInterest_FullName_D,
AdditionalInterest_WorkersCompensationCarriedCode_C,
AdditionalInterest_FullName_E,
AdditionalInterest_WorkersCompensationCarriedCode_D,
GeneralLiabilityLineOfBusiness_Question_AADCode_A,
GeneralLiabilityLineOfBusiness_LabourInterchangeOtherBusinessSubsidiariesExplanation_A,
GeneralLiabilityLineOfBusiness_Question_AAECode_A,
GeneralLiabilityLineOfBusiness_DayCareFacilitiesOperatedExplanation_A,
GeneralLiabilityLineOfBusiness_Question_AAFCode_A,
GeneralLiabilityLineOfBusiness_CrimesOccurredOrAttemptedLastThreeYearsExplanation_A,
Contractors_Question_AAGCode_A,
GeneralLiabilityLineOfBusiness_FormalSafetySecurityPolicyInEffectExplanation_A,
GeneralLiabilityLineOfBusiness_Question_AAGCode_A,
GeneralLiabilityLineOfBusiness_BusinessPromotionalLiteratureSafetyRepresentationsExplanation_A,
GeneralLiabilityLineOfBusiness_RemarkText_B,
Form_EditionIdentifier_A,ACORD 0126 2016-09 Acroform
Form_CompletionDate_A,
Producer_FullName_A,
Policy_PolicyNumberIdentifier_A,
Policy_EffectiveDate_A,
Insurer_FullName_A,
Insurer_NAICCode_A,
NamedInsured_FullName_A,
CommercialProperty_Summary_BlanketNumberIdentifier_A,
CommercialProperty_Summary_BlanketLimitAmount_A,
CommercialCoverage_Summary_BlanketTypeDescription_A,
CommercialProperty_Summary_BlanketNumberIdentifier_B,
CommercialProperty_Summary_BlanketLimitAmount_B,
CommercialCoverage_Summary_BlanketTypeDescription_B,
CommercialProperty_Summary_BlanketNumberIdentifier_C,
CommercialProperty_Summary_BlanketLimitAmount_C,
CommercialCoverage_Summary_BlanketTypeDescription_C,
CommercialProperty_Summary_BlanketNumberIdentifier_D,
CommercialProperty_Summary_BlanketLimitAmount_D,
CommercialCoverage_Summary_BlanketTypeDescription_D,
CommercialStructure_Location_ProducerIdentifier_A,
CommercialStructure_PhysicalAddress_LineOne_A,
CommercialStructure_Building_ProducerIdentifier_A,
CommercialStructure_Building_SublocationDescription_A,
CommercialProperty_Premises_SubjectOfInsuranceCode_A,
CommercialProperty_Premises_LimitAmount_A,
CommercialProperty_Premises_CoinsurancePercent_A,
CommercialProperty_Premises_ValuationCode_A,
CommercialProperty_Premises_CauseOfLossCode_A,
CommercialProperty_Premises_InflationGuardPercent_A,
CommercialProperty_Premises_DeductibleAmount_A,
CommercialProperty_Premises_DeductibleTypeCode_A,
CommercialProperty_Premises_BlanketNumber_A,
CommercialProperty_Premises_FormsAndConditions_A,
CommercialProperty_Premises_SubjectOfInsuranceCode_B,
CommercialProperty_Premises_LimitAmount_B,
CommercialProperty_Premises_CoinsurancePercent_B,
CommercialProperty_Premises_ValuationCode_B,
CommercialProperty_Premises_CauseOfLossCode_B,
CommercialProperty_Premises_InflationGuardPercent_B,
CommercialProperty_Premises_DeductibleAmount_B,
CommercialProperty_Premises_DeductibleTypeCode_B,
CommercialProperty_Premises_BlanketNumber_B,
CommercialProperty_Premises_FormsAndConditions_B,
CommercialProperty_Premises_SubjectOfInsuranceCode_C,
CommercialProperty_Premises_LimitAmount_C,
CommercialProperty_Premises_CoinsurancePercent_C,
CommercialProperty_Premises_ValuationCode_C,
CommercialProperty_Premises_CauseOfLossCode_C,
CommercialProperty_Premises_InflationGuardPercent_C,
CommercialProperty_Premises_DeductibleAmount_C,
CommercialProperty_Premises_DeductibleTypeCode_C,
CommercialProperty_Premises_BlanketNumber_C,
CommercialProperty_Premises_FormsAndConditions_C,
CommercialProperty_Premises_SubjectOfInsuranceCode_D,
CommercialProperty_Premises_LimitAmount_D,
CommercialProperty_Premises_CoinsurancePercent_D,
CommercialProperty_Premises_ValuationCode_D,
CommercialProperty_Premises_CauseOfLossCode_D,
CommercialProperty_Premises_InflationGuardPercent_D,
CommercialProperty_Premises_DeductibleAmount_D,
CommercialProperty_Premises_DeductibleTypeCode_D,
CommercialProperty_Premises_BlanketNumber_D,
CommercialProperty_Premises_FormsAndConditions_D,
CommercialProperty_Premises_SubjectOfInsuranceCode_E,
CommercialProperty_Premises_LimitAmount_E,
CommercialProperty_Premises_CoinsurancePercent_E,
CommercialProperty_Premises_ValuationCode_E,
CommercialProperty_Premises_CauseOfLossCode_E,
CommercialProperty_Premises_InflationGuardPercent_E,
CommercialProperty_Premises_DeductibleAmount_E,
CommercialProperty_Premises_DeductibleTypeCode_E,
CommercialProperty_Premises_BlanketNumber_E,
CommercialProperty_Premises_FormsAndConditions_E,
CommercialProperty_Spoilage_YesNoCode_A,
CommercialProperty_Spoilage_PropertyDescription_A,
CommercialProperty_Spoilage_LimitAmount_A,
CommercialProperty_Spoilage_DeductibleAmount_A,
CommercialProperty_Spoilage_RefrigeratorMaintenanceCode_A,
CommercialProperty_Premises_OptionsDescription_A,
CommercialPropertyCoverage_SinkHoleCollapse_LimitAmount_A,
CommercialPropertyCoverage_MineSubsidence_LimitAmount_A,
Construction_OpenSidesCount_A,
CommercialProperty_Premises_RemarkText_A,
Construction_ConstructionCode_A,
BuildingFireProtection_HydrantDistanceFeetCount_A,
BuildingFireProtection_FireStationDistanceMileCount_A,
BuildingFireProtection_FireDistrictName_A,
BuildingFireProtection_FireDistrictCode_A,
BuildingFireProtection_ProtectionClassCode_A,
Construction_StoreyCount_A,
Construction_BasementCount_A,
CommercialStructure_BuiltYear_A,
Construction_BuildingArea_A,
BuildingImprovement_WiringYear_A,
BuildingImprovement_RoofingYear_A,
BuildingImprovement_PlumbingYear_A,
BuildingImprovement_HeatingYear_A,
BuildingImprovement_OtherDescription_A,
BuildingImprovement_OtherYear_A,
Construction_BuildingCodeEffectivenessGradeCode_A,
CommercialStructure_TaxCode_A,
Construction_RoofMaterialCode_A,
BuildingOccupancy_OtherOccupanciesDescription_A,
CommercialStructure_WindClass_OtherDescription_A,
BuildingFeatures_SolidFuelHeaterInstallationDate_A,
BuildingFeatures_SolidFuelHeaterManufacturerName_A,
CommercialStructure_HeatingBoilerInsuredElsewhereCode_A,
CommercialStructure_PrimaryHeat_OtherDescription_A,
CommercialStructure_HeatingBoilerInsuredElsewhereCode_B,
CommercialStructure_SecondaryHeat_OtherDescription_A,
BuildingExposure_RightDescription_A,
BuildingExposure_RightDistance_A,
BuildingExposure_LeftDescription_A,
BuildingExposure_LeftDistance_A,
BuildingExposure_FrontDescription_A,
BuildingExposure_FrontDistance_A,
BuildingExposure_RearDescription_A,
BuildingExposure_RearDistance_A,
Alarm_Burglar_AlarmDescription_A,
Alarm_Burglar_CertificateIdentifier_A,
Alarm_Burglar_CertificateExpirationDate_A,
Alarm_Burglar_InstalledAndServicedByName_A,
Alarm_Burglar_ProtectionExtentCode_A,
Alarm_Burglar_GradeCode_A,
BuildingSecurity_GuardWatchmenCount_A,
BuildingSecurity_GuardWatchmenOtherDescription_A,
BuildingFireProtection_Alarm_ProtectionDescription_A,
BuildingFireProtection_Alarm_SprinklerPercent_A,
BuildingFireProtection_Alarm_ManufacturerName_A,
AdditionalInterest_Interest_OtherDescription_A,
AdditionalInterest_InterestRank_A,
AdditionalInterest_FullName_A,
AdditionalInterest_MailingAddress_LineOne_A,
AdditionalInterest_MailingAddress_LineTwo_A,
AdditionalInterest_MailingAddress_CityName_A,
AdditionalInterest_MailingAddress_StateOrProvinceCode_A,
AdditionalInterest_MailingAddress_PostalCode_A,
AdditionalInterest_MailingAddress_CountryCode_A,
AdditionalInterest_AccountNumberIdentifier_A,
AdditionalInterest_Item_LocationProducerIdentifier_A,
AdditionalInterest_Item_BuildingProducerIdentifier_A,
AdditionalInterest_Item_OtherItemDescription_A,
AdditionalInterest_Item_ScheduledItemProducerIdentifier_A,
AdditionalInterest_ItemDescription_A,
CommercialStructure_Location_ProducerIdentifier_B,
CommercialStructure_PhysicalAddress_LineOne_B,
CommercialStructure_Building_ProducerIdentifier_B,
CommercialStructure_Building_SublocationDescription_B,
CommercialProperty_Premises_SubjectOfInsuranceCode_G,
CommercialProperty_Premises_LimitAmount_G,
CommercialProperty_Premises_CoinsurancePercent_G,
CommercialProperty_Premises_ValuationCode_G,
CommercialProperty_Premises_CauseOfLossCode_G,
CommercialProperty_Premises_InflationGuardPercent_G,
CommercialProperty_Premises_DeductibleAmount_G,
CommercialProperty_Premises_DeductibleTypeCode_G,
CommercialProperty_Premises_BlanketNumber_G,
CommercialProperty_Premises_FormsAndConditions_G,
CommercialProperty_Premises_SubjectOfInsuranceCode_H,
CommercialProperty_Premises_LimitAmount_H,
CommercialProperty_Premises_CoinsurancePercent_H,
CommercialProperty_Premises_ValuationCode_H,
CommercialProperty_Premises_CauseOfLossCode_H,
CommercialProperty_Premises_InflationGuardPercent_H,
CommercialProperty_Premises_DeductibleAmount_H,
